F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
9.45,4.98,3.78,Medium,Europe,0.03,-325.94,78.68,-17.44,6,3.6,2,1112.67,23.61,15795.97,-835.42,0
-70.59,7.34,-23.07,Low,USA,7.11,28.02,165.08,-27.34,4,8.76,14,361.47,17.18,18002.45,-743.26,2773.9
-8.54,9.2,-21.48,Very low,Europe,7.2,-153.76,61.9,-22.9,14,1.2,14,57.09,15.22,15308.53,-515.45,0
-11.24,4.14,-14.79,Very high,UK,0.15,-141.38,116.88,-22.6,10,3.78,8,-1313.25,22.72,16048.68,-669.32,0
8.8,3.24,-10.65,Medium,UK,363.42,-151.74,144.37,-12.62,2,6.36,4,952.35,14.85,14579.88,-356.96,1568.29
-14.04,17.76,-23.88,Very high,USA,702.3,-172.76,73.14,-8.3,6,20.28,16,1587.45,14.15,15779.55,-421.72,2969.4
-64.01,8.22,-15.84,High,Rest,0.09,-152.94,80.52,-14.68,8,42.57,14,-244.02,11.48,17499.92,-923.09,3574.75
-36.97,10.68,-13.77,Very low,Europe,21.87,-191.42,57.98,-13,6,14.58,6,636.69,14.84,14118.27,-1193.03,0
10.78,10.86,-16.77,Very low,USA,17.28,-136.58,87.05,-13.58,10,7.29,2,1284.81,13.98,12093.51,-419.42,0
-43.54,6.76,-1.8,Very low,USA,2.13,-300.66,149.47,-14.02,16,31.41,12,433.83,14.82,2224.14,-954.62,2173.32
-17.94,4.6,-24.63,Low,USA,4.56,-86.02,119.73,-1.8,2,29.07,8,263.58,15.16,15730.06,-1386.11,1753.12
-37.35,2.92,-10.08,Medium,USA,133.65,-236.6,124.52,-11.32,0,14.76,14,270.54,17.32,14485.79,-1117,2253.52
-38.95,18.04,-1.8,Medium,Europe,0.03,-214.84,66.37,-10.44,6,14.55,16,164.31,18.22,8633.84,-169.14,1341.95
-58.23,2.26,-7.77,Very high,Rest,69.51,-197.78,71.06,-5.82,10,6.72,8,729.3,15.79,16599.57,-858.84,0
19.73,15.44,5.67,Medium,Europe,8.1,-177.36,69.56,-5.54,8,7.89,2,1649.97,15.98,13176.12,-684.84,320.19
-28.1,15.86,-12.12,Very low,USA,23.34,-259.9,93.23,-5.46,8,22.86,12,71.91,14.62,21537.83,-544.99,2418.52
20.84,9.68,-20.52,Very high,UK,0.21,-226.94,84.02,-15.92,10,10.02,6,-253.86,15.16,14675.99,-1005.76,69.17
-82.64,6.32,-6.81,Medium,USA,0,-137.16,79.43,-17.38,8,5.88,12,-384.75,13.55,14948.72,-556.41,0
10.99,10.58,-6.9,Very high,UK,0.99,-279.42,131.06,-2.24,10,36.69,10,647.64,13.71,18343.68,-215.75,3415.18
0.46,12.3,-14.64,Very low,Europe,22.65,-196.14,62.76,-16.96,6,37.11,16,255.51,14.08,10972.94,-966.98,860.66
-18.18,15.84,-21.9,High,USA,0.06,-61.44,92.48,-10.46,4,13.14,8,-135.63,14.65,14271.97,-1042.39,1920.49
18.96,3.94,7.53,Very high,USA,1.05,-150.86,61.44,-7.64,4,2.28,4,1408.53,14.24,18437.48,-739.61,0
-75.73,1.82,-15.93,Very low,Rest,5.79,-209.82,90.25,-27.46,6,30,8,-277.05,15.2,5835.99,-312.02,1226.5
27.09,3.96,-7.02,Very low,Europe,101.79,-186.24,116.95,-9.82,4,15.3,6,759.36,13.97,4803.27,-996.17,233.1
-21.1,8.22,-7.95,Very high,UK,4.26,-180.32,121.32,-12.76,10,5.52,4,46.23,17.12,13115.6,-641.76,678.37
-16.27,10.26,6.45,High,USA,6.63,-91.04,90.06,-15.36,10,10.98,10,1697.97,17.99,14422.03,-922.19,1821.69
-67.52,8.3,0.66,High,USA,0.93,-217.58,109.61,-10.28,4,9.54,10,-607.95,14.4,12152.19,-808.67,1394.41
2.81,4.76,2.13,Low,Rest,63.57,-152.92,92.69,-9.54,16,19.65,10,981.93,11.44,13935.93,-961.61,24.04
29.07,0.8,-7.71,Low,Europe,0.51,-182.72,30.11,-19.1,12,17.1,10,260.13,13.41,15406.9,-424.35,0
-14.49,3.28,-3.21,High,UK,0.48,-314.18,117.15,-20.34,12,7.08,6,1116.48,14.03,16048.02,-639.08,559.58
-31.31,10.26,11.07,High,Rest,18.15,-205.04,160.53,-10.04,2,10.02,10,704.28,14.7,19207.62,-687.25,3779.05
-5.21,6.04,-25.26,Very low,USA,0.12,-188.34,105.81,-19.5,10,7.53,4,659.55,15.39,8929.98,-651.07,0
-38.02,9.12,-6.69,Medium,Rest,0.18,-140.06,106.04,-17.26,10,10.95,4,-628.44,14.92,13900.54,-872.49,0
-24.83,6.82,0.9,Medium,USA,6.78,-87.22,40.26,-19.7,6,3.54,8,640.92,12.54,14137.77,-997.85,0
-11.71,3.82,-8.28,Very low,Rest,18.27,-118.92,81.21,-16.92,8,2.43,4,-338.88,21.43,15077.26,-948.59,0
-54.29,10.2,-9.75,Medium,Rest,14.01,-126.6,126.06,-10.54,10,12.84,2,268.14,14.54,13632.21,-487.96,1668.45
-31.16,7.58,-21.75,High,Rest,20.97,-59.78,74.59,-8.38,8,1.89,12,31.74,13.95,14347.18,-1016.29,0
20.31,3.06,-15.57,Low,USA,115.98,-186.5,115.75,-9.88,10,2.16,8,726,12.86,10224.27,-341.17,0
-8.46,6.34,-11.31,Very high,Rest,0.96,-200.8,62.87,-12.74,6,19.11,6,1442.31,4.88,15808.06,-553.55,2544.04
-56.69,10.24,-10.05,High,UK,0.42,-152.42,40.88,-17.92,10,23.43,8,2733.69,13.69,17021.74,-1169.59,959.7
-24.41,10.54,-10.62,Very low,Rest,0.9,-3.22,50.49,-7.5,8,11.43,14,-908.85,12.77,12243.36,-61.55,197.74
-42.41,6.48,-10.56,Low,Rest,0.33,-233.88,61.04,-24.52,2,6.87,12,331.17,15.74,15689.89,-389.83,789.74
-20.31,0.36,-25.47,Very high,USA,4.47,-220.3,55.3,-8.4,4,8.49,12,1051.8,18.76,14202.28,-1268.13,0
-17.24,6.16,-0.39,Very low,USA,16.62,-189.86,84.99,-13.84,6,4.38,2,580.74,16.21,14491.56,-821.83,0
-19.26,1.06,-6.9,High,Rest,118.32,-124,59.84,-15.3,10,13.47,4,1499.46,22.68,19412.3,-639.16,0
-52.7,38.62,-9.54,High,Europe,1.2,-154.2,105.22,-14.36,8,2.55,6,1455.81,15.47,-4769.49,-1273.79,1716.41
5.93,1.68,0.42,Medium,Europe,0.48,-189.98,54.94,-14.14,6,0.12,6,456.03,17.77,26584.72,-575.66,0
-48.28,7.42,-10.08,Medium,UK,0.78,-176.68,67.38,-13.72,6,1.74,6,-353.16,8.37,15241.83,-593.07,0
-35.64,4.34,-10.59,Very low,UK,0,-174.32,80.34,-8.94,12,29.49,6,-1320.57,14.67,20699.03,-454.47,0
-14.66,6.3,-19.02,Low,Rest,0.06,-192.48,95.73,-33.42,8,14.55,12,-856.71,13.69,14067.91,-482.35,562.7
18.93,1.36,-23.49,Very low,USA,0.45,-330.22,157.59,-16.8,2,13.2,12,526.5,15.56,15735.87,-250.51,2770.82
-13.17,9.2,18.69,Low,USA,27.63,-185.04,59.55,-18.66,2,6.24,2,532.26,12.58,16483.06,-513.03,0
-9.14,1.26,-8.85,Low,UK,0.24,-279.7,88.11,-14.64,12,23.1,16,1184.19,8.59,15194.64,-512.17,1115.22
-14.21,3.82,-19.2,High,UK,0.99,39.68,111.03,-15.5,8,33.78,10,1057.32,16.02,13970.84,-462.26,2364.45
-31.11,5.28,1.35,Very high,USA,2.19,-186.48,103.78,-5.48,4,8.22,8,683.82,19.38,10023.08,-1061.82,1248.44
37.86,6.44,1.74,Low,Europe,19.44,-28.14,67.87,-9.1,10,3.96,8,7.83,14.58,6129.22,-402.45,0
-8.89,7.4,-12.72,Medium,Rest,152.37,-157.12,76.36,-13.1,2,8.1,6,697.74,19.25,17627.88,-584.7,906.18
-11.41,6.42,-9.99,Low,Europe,0.39,-200.5,144.06,-11.26,8,8.16,4,1782.3,11.62,20732.33,-964.84,515.16
3.03,5.56,-1.11,Very high,USA,163.2,-355.44,95.66,-11.46,6,4.32,4,-35.13,12.83,5948.41,-160.28,809.88
43.72,19.82,-13.83,Very low,UK,0.27,-252.54,77.79,-20.42,6,3.27,6,760.35,14.04,23229.43,-1148.58,287.79
-7.43,5.02,6.24,Very low,Rest,18.54,-147.68,117.63,-10.32,8,8.16,8,270.96,18.67,9472.29,-937.57,10.82
12.15,10.94,-7.02,Very high,USA,7613.58,-158.18,76.68,-25.5,10,8.91,2,-494.67,15.29,17329.44,-935.56,0
-85.69,5.5,1.02,High,Europe,0.06,-186.94,107.33,-9.4,6,4.95,14,2692.71,13.72,15015.4,-497.16,1395.28
-63.83,6.88,11.49,Medium,Europe,4.23,-171.26,136.55,-10.54,6,22.77,4,164.58,12.67,11836.92,-614.08,868.75
-52.6,11.98,-11.07,Medium,Rest,5.79,-164.36,111.89,-15.24,10,35.13,8,1262.34,14.74,14506.5,-432.54,3774.55
-7.29,2.28,4.44,High,Rest,1.62,-185.8,128.88,-10.04,12,3.54,2,1896.84,12.55,15486.2,-565.88,789.66
-79.92,14.74,-7.44,Very low,Europe,9.36,-351.56,88.64,-13.3,6,8.04,12,312.69,16.7,8792.18,-29.32,843.72
-0.53,13.4,4.8,Very high,Rest,84.18,-194.56,93.62,-17.14,4,23.91,14,-441.81,12.4,19210.55,-1024.78,3613.01
-22.23,4.5,-6.42,Low,USA,2.19,-207.4,64.64,-25.48,2,7.89,8,-825.78,15.58,12411.6,-852.23,0
-9.19,8.74,-18.15,High,Rest,3251.22,-195.16,104.11,-15.58,10,4.29,8,940.23,8,13318.22,-1063.15,396.9
-25.3,21.64,-7.56,High,UK,14.85,-182.88,128.19,-22.22,8,21.03,10,1913.07,15.48,12668.39,-797.55,3435.4
-34.89,0.52,-1.17,High,Rest,0.39,-257.88,133.2,-8.32,6,6.21,4,1546.17,25.76,15550.04,-528.48,2349.49
-45.06,10.48,-8.31,Medium,UK,0.21,-193.12,36.93,-17.7,4,17.07,4,955.02,15.15,21658.39,-955.09,134.41
8.82,3.74,-11.28,Low,USA,0.69,-191.12,107.12,-15.26,2,20.25,8,1065.72,19.39,21840.4,-898.68,1975.59
-44.01,1.22,-24.27,Very high,USA,5.94,-222.46,84.2,-16.38,6,4.2,4,1138.44,14.44,16310.48,-625.83,0
16.63,10.26,1.2,Very low,USA,1.5,-112.56,100.38,-6.26,4,12.42,8,-1312.2,4.55,26975.15,-212.68,749.75
3.89,1.82,-15.12,Medium,UK,17.82,-60.08,113.74,-18.2,8,18.45,6,833.31,23.1,21634.24,-621.67,887.02
-26.05,10,-12.12,High,UK,0.21,-210.16,93.88,-14.44,12,4.23,4,1364.7,18.44,9386.65,-641.73,511.83
8.46,3.72,-9.57,Medium,USA,0.48,-176.06,80.5,-16.02,4,7.68,8,173.07,14.63,17956.44,-476.25,54.61
-68.61,3.96,-13.71,High,UK,358.35,-357.68,79.08,-10.74,12,7.35,4,925.08,13.6,15325.3,-1009.32,0
-23.53,1.58,-23.4,High,UK,21.99,-281.66,92.05,-17.6,8,4.47,10,-371.49,15.16,16305.92,-668.84,0
-31.06,10.06,-9.03,Very low,USA,70.41,-175.84,52.02,-10.88,8,12.33,6,1301.91,15.6,13779.44,-736.04,0
-23.35,4.9,-18.9,Medium,UK,8.76,-137.42,98.61,-22.36,6,11.34,2,1432.47,6.87,17746.33,-1262.82,79.01
-30.18,6.72,-13.5,Very low,UK,120.75,-314.18,97.82,-12.78,6,6,4,31.8,7.05,16094.73,-833.2,0
-4.02,31.84,-11.31,Low,Europe,8.79,-119.3,143.49,-7.98,8,8.73,6,-1244.91,12.93,24120.08,-617.89,1342.36
27.84,9.08,4.02,Low,Europe,10.26,-181.48,125.65,-22.18,6,12.24,0,663.87,9.03,15224.06,-529.03,442.63
-12.9,4.06,-12.45,Very low,Rest,230.46,-226.78,147.56,-11.2,12,6.18,2,-94.74,14.52,24181.08,-839.29,0
-10.91,7.2,7.89,Very low,Rest,0.03,-217.34,96.01,-9,8,32.46,10,623.13,17.93,17283.31,-796.24,2736.88
-62.6,21.48,-12.33,Very high,Europe,0.21,-184.36,107.61,-16.56,2,9.33,16,580.71,13.87,16382.8,-489.38,2438.66
-12.95,8.42,-7.2,Medium,USA,7.05,-142.76,80.51,-19.24,12,25.86,4,-174.39,15.4,16342.64,-823.96,0
-53.38,11.72,-4.35,High,UK,227.49,-176,130.13,-13.72,6,8.49,14,-823.65,12.4,16154.52,-945.87,1392.54
-35.28,15.88,-16.59,Very low,Europe,1415.13,-152.64,86.34,-12.04,6,12.84,14,-741.45,8.25,30067.3,-296.65,636.84
-71.21,4.4,-12.66,Very low,Rest,31.26,-126.74,54.72,-9.3,4,3.72,6,-123.06,9.68,16254.6,-915.61,0
-66.76,10.94,-7.35,High,UK,0.12,-163.56,158.33,-17.26,2,14.73,6,1578.42,14.68,20973.39,-1042.62,2716.09
-11.94,6.3,-12.9,High,USA,1.02,-185.72,106.73,-14.5,10,3.51,14,-241.17,13.5,15591.96,-676.19,591.06
-2.1,8.6,-12.48,Very low,Europe,8.61,-346.26,132.89,-17.02,10,14.94,18,283.11,18.38,12657.78,-783.14,831.17
-31.66,3.16,-7.29,Very low,USA,0.84,-213.4,80.58,-14.02,12,6.96,2,604.71,14.98,15419.64,-737.1,0
62.07,4.32,-2.1,Low,Europe,0.96,-198.02,95.12,-9.48,10,17.55,4,531.09,4.27,18868.8,-453.35,138.26
1.76,6,-2.01,Very high,Rest,0.57,-203.52,53.39,-13.02,6,33.78,14,217.29,17.9,15818.3,-547.4,3464.23
-6.48,7.24,-10.92,Medium,Rest,942.36,-192.28,87.92,-10.76,6,15.18,8,-186.33,12.55,13357.3,-1123.12,82.44
-37.36,14.78,-7.68,Medium,Rest,2.76,-136.24,72.51,-10.04,8,4.95,2,45.42,22.87,12743.35,-599.28,16.59
13.69,24.14,-9.33,Very low,Europe,12.57,-50.02,97.25,-13.66,12,7.62,2,972.81,12.51,17550.21,-741.49,376.97
0.44,3.34,-15.96,Low,USA,0.06,-94.82,130.84,-20.04,6,3.87,10,1231.26,5.09,16576.53,-703.79,1545.04
-1.32,0.86,-3.09,Low,Rest,3.66,-63,60.97,-5.72,6,10.41,14,966.36,13.84,14356.15,-781.28,33.15
-35.62,11.32,8.79,Medium,UK,2.52,-273.54,155.25,-18.68,6,7.32,4,325.89,17.46,1508.8,-636.3,1613.03
-27.31,6.62,-8.67,High,Rest,0.87,-255.8,134.9,-2.66,10,5.22,4,36.27,16.15,9857.48,-506.44,1061.1
-6.91,7.9,-19.5,Very high,Europe,3.15,-343.98,72.44,-17,2,2.4,6,1352.73,11.78,10854.01,-516.19,541.42
-27.51,12.26,5.76,Very high,Rest,0,-203.16,148.19,-19.38,2,15.72,6,1082.01,15.84,19398.24,-986.94,3780.09
27.85,22.46,-9.57,Very low,USA,2.01,-180.06,57.33,-11.98,8,3.63,6,1121.49,12.78,24697.64,-713.37,451.7
-28.19,5.78,6.6,Very low,Rest,4.77,-347.82,76.41,-17.46,6,35.7,6,1581.36,11.05,15484.97,-427.3,3232.66
-52.1,11.94,-14.01,Low,Europe,8.52,-214.5,136.25,-16.32,12,24.51,4,-283.23,13.61,17940.59,-563.31,646.91
4.41,2.9,-13.41,Very low,Rest,16.08,-265.66,126.74,-23.4,10,7.83,6,-917.43,12.34,13789.22,-658.93,0
-37.7,13.82,-2.16,Low,UK,201.93,-127.42,97,-16.28,6,18.66,8,1068.84,13.84,15210.66,-198.93,2093.67
-22.95,3.24,-10.38,Low,USA,5.28,-186.5,46.76,-6.94,6,8.31,20,166.89,15.27,15202.57,-1064.88,0
24.61,7.78,-8.85,High,Rest,28.17,-139.68,87.66,-12.86,2,3.54,6,393.12,15.08,15955.68,-828.18,612.76
-17.37,4.54,1.17,Very high,UK,0.33,-330.68,64.61,-19.88,4,9.33,4,-1360.23,19,13723.55,-696.41,0
-119.98,5.6,-15.96,High,UK,43.68,-145.28,89.22,-14.34,6,13.59,2,260.13,15.57,15350.48,-841.83,166.79
-14.72,3.68,-18.6,Very high,Rest,2.52,-216.72,98.51,-14.04,8,18.33,8,1025.4,23.88,19164.36,-518.63,3012.88
-15.28,5.24,-25.65,Very high,UK,0.15,-210.2,73.97,-19.32,6,37.59,4,-133.62,18.72,9122.33,-842.81,1117.57
-45.65,2.32,-4.35,Very low,USA,94.26,-243.04,60.87,-21.36,12,8.61,6,1065.54,15.63,15104.11,-421.77,0
25.26,6.74,6.81,High,UK,2.16,-99.94,81.66,-20.32,4,9.96,14,-37.47,13.95,15401.02,-608.27,1091.55
2.29,6.98,-14.13,Very high,UK,1.14,-239.76,91.3,-23.3,10,31.17,14,414.96,14.6,20226.16,-275.02,2389.1
-22.64,3.88,-9.63,Very high,UK,389.16,-148.54,93.91,-14.28,6,5.85,12,116.25,9.94,17640.19,-514.32,901.44
70.91,4.52,-9.33,Very low,UK,6.84,-142.6,39.67,-7.06,16,2.34,4,812.4,16.09,17794.77,-1157.65,0
-22.31,21.1,-8.91,High,USA,3.36,-229.6,62.37,-8.08,6,12.39,4,1253.13,16.69,13996.89,-844.35,2119.64
-5.14,6.14,-21.24,High,Europe,336.12,-252.8,110.67,-21.96,8,4.89,8,211.71,12.98,14827.52,-400.57,390.46
-44.08,8.46,-24.36,Low,USA,0.75,-261.68,63.19,-1.82,8,7.23,6,442.41,16.99,14245.6,-879.11,0
-23.45,1.04,-0.3,Very high,Rest,0.06,-60.26,141.42,-15.62,14,17.55,14,1354.74,14.28,11765.91,-399.73,3687.89
-34.63,8.18,-1.11,Very low,Europe,0.06,-204.46,85.96,-21.92,10,7.41,6,-1110.78,18.27,17462.05,-703.67,0
20.54,5.92,-12.3,Low,Rest,69.9,-204.32,120.98,-12.96,8,2.34,4,1011.72,14.54,10885.87,-808.19,140.26
-27.63,8,-12.6,Medium,UK,1.44,-210.6,129.16,-26.76,4,19.38,6,1300.32,12.96,13924.22,-886.91,1903.25
-7.04,10.58,-4.86,Medium,UK,201.45,-161.94,90.11,-19.12,2,27,2,482.22,9.7,12013.1,-371.82,1762.76
-21.02,14.36,1.68,Low,USA,16.44,-148.1,109.81,-20.76,4,17.4,6,190.14,13.99,21278.69,-658.37,2343.38
-18.71,14.66,-14.16,Medium,USA,6.12,21.38,133.54,-5.36,10,3.84,8,97.29,7.95,16784.3,-210.88,2430.46
-64.11,20.12,-14.13,Very low,Europe,12.75,-184.72,104.64,-22.2,8,0.9,8,-149.7,26.31,16087.12,-583.17,359.73
-12.52,9,-11.64,High,Europe,870.84,-245.46,108.35,-6.5,2,15.72,10,-1592.19,8.1,18643.95,-952.48,394.02
23.48,14.28,-7.05,Low,USA,7.02,-177.8,117.92,-13.96,4,3.9,2,390.36,9.84,10146.04,-756.28,1059.59
12.51,6.94,-13.23,Very low,UK,0.42,-307.88,87.06,-25.6,10,4.83,6,327.57,19.7,18611.67,-1364.77,0
-18.79,2.06,-13.95,Very low,UK,0.42,-280.5,119.03,-7.98,8,11.73,8,2175.42,15.46,14413.99,-1022.7,675.89
-31.27,5.4,-18.36,Very high,Europe,18.93,-290.24,69.46,-21.1,10,11.61,14,-183.42,10.92,13249.45,-119.19,461.1
-37.61,17.18,-16.65,Medium,Rest,1.92,-167.54,86.75,-11.34,4,3.9,8,2043.27,12.9,14722.35,-898.31,3313.36
42.64,4.34,-15.54,High,UK,29.64,-243.94,121.57,-21,12,9.87,4,941.49,11.46,17712.61,-752.82,487.25
-27.85,5.2,-0.42,Very high,USA,0.6,-201.64,129.82,-9.62,6,31.02,10,907.77,10.77,13767.12,-1043.75,2864.29
19.95,6.92,-8.28,Medium,USA,73.05,-371.66,82.88,-21.52,6,0.96,8,684.84,13.01,16363.81,-1097.7,0
-9.01,9.38,-7.92,Very low,USA,0.39,-247.5,104.18,-8.52,6,5.04,2,-616.74,13.55,13292.78,-210.13,0
-0.16,3.38,-12.54,High,Rest,128.55,-123.14,103.71,-16.62,12,9.6,8,125.19,11.23,15291.59,-1358.14,0
5.2,8.14,-17.19,Medium,USA,24.48,-25.44,89.08,-9.12,16,11.55,14,1275.33,15.34,14626.17,-526.78,1203.67
-37.51,16.76,-23.43,Low,Europe,27.66,-73.14,61.28,-10.66,12,34.14,6,180.33,13.22,7611.77,-856.53,394
-26.02,14.94,9.15,High,USA,26.49,-178.62,86.03,-11.12,4,13.05,10,-967.11,15.25,17256.46,-705.03,1758.12
-46.41,5.26,-1.32,Very low,USA,909.42,-128.44,118.04,-21.18,6,3.12,14,866.16,11.19,13958.53,-1269.67,0
13.61,3.2,-17.25,High,USA,14.85,-180.24,66,-13.3,8,6.54,12,2785.65,16.18,15261.11,-945.51,968.46
-36.56,2.38,-9.54,Very low,Rest,4.38,-65.46,69.8,-20.88,8,16.56,0,1167.78,11.97,14975.09,-390.51,0
-46.27,1.8,-7.56,Low,UK,1.35,-203.16,77.37,-10.24,8,2.67,6,724.32,19.49,18198.16,-1175.02,0
-55.57,13.48,-18.42,Low,UK,4009.47,-57.04,66.34,-24.02,10,0.99,8,562.23,17.77,11693.2,-817.3,0
36.14,5.8,4.53,High,Rest,1.11,-234.94,124.65,-19.86,14,19.8,4,-860.01,11.36,16757.7,-725.83,204
-9.47,10.66,-27.09,Low,UK,6.84,-149.5,87.55,-15.42,12,10.89,4,972.18,10.77,21945.06,-1002.93,0
23.58,3.74,-11.7,Very high,USA,159.21,-106.64,118.55,-12.3,10,4.74,6,947.31,18.46,16459.24,-917.05,323.49
-42.64,5.68,-0.45,High,USA,26.34,-204.88,128.69,-18.86,4,16.47,4,1232.55,17.07,13485.99,-1110.22,2135.45
-88.05,3.46,8.85,Very low,Europe,17.4,-183,107.29,-8.58,4,20.07,10,1690.5,14.02,13163.26,-812.38,714.08
48.05,19.86,-5.97,Medium,Europe,0,-174.42,73.18,-9.52,8,1.59,6,509.46,13.98,16982.79,-1012.98,181.32
-9.41,13.94,-31.53,Low,Rest,0.93,-190.74,96.94,-9.86,8,3.57,10,1098.39,12.38,15975.73,-434.68,2624.78
-18.32,1.14,-5.04,High,Rest,0.21,-224.68,126.95,-0.34,6,27.21,10,-224.52,15.43,11015.64,-281.3,3603.49
22.68,3.66,-4.56,Very low,UK,4941.54,-63.1,92.86,-17.42,2,3.99,6,2507.13,15.08,14552.69,-464.05,928.76
-13.8,9.94,-5.01,Medium,UK,175.74,-157.24,138.18,-9.4,12,25.26,14,812.85,14.26,11438.97,-768.58,2288.95
14.46,5.68,-1.56,Low,USA,6.39,-296.76,152.98,-15.06,8,15.84,10,1059.6,14.67,4118.43,-996.41,2364.4
-50.21,4.68,-20.43,Very high,Rest,97.29,-237.52,86.86,-10.82,10,3.93,4,-268.44,14.29,14151.66,-557.22,0
-31.9,9.12,-17.88,High,Europe,1.95,-195.44,100.82,-11.24,12,13.77,14,1435.62,18.26,17141.66,-873.98,789.58
-54.97,5.14,-11.31,High,USA,0.42,-325.98,50.14,-16.28,14,20.55,4,361.26,19.45,15156.6,-638.37,0
4.29,7.78,-0.33,High,UK,0.3,-150.36,92.45,-5.32,6,3.21,18,199.86,12.52,4634.04,-1174.3,772.23
-39.37,4.96,6.27,Low,Europe,2.79,-197.84,132.76,-8.28,14,6.6,8,-780,11.14,11286.51,-353.18,40.22
24.17,24.86,-7.8,Low,Rest,0.06,-195.18,42.97,-16,12,5.49,8,724.29,11.46,15281.42,-593.54,662.8
-0.68,3.52,-13.32,High,Europe,91.23,-163.9,101.51,-3.34,6,32.4,6,730.71,12.78,6097.65,-818.28,810.4
28.98,4.1,-13.08,Medium,UK,17.31,-256.64,139.39,-17.78,6,5.88,8,2249.79,7.02,15163.64,-543.88,1868.61
3.28,9.72,-20.94,High,USA,0.9,-244.02,63.25,-14.86,14,5.88,10,934.29,15.48,14046.66,-994.63,0
-22.65,9.22,-13.47,Low,Europe,0.42,-312.66,64.49,-24.24,6,8.94,8,424.08,6.14,16583.98,-582.67,105.68
70.33,20.78,3.75,Very low,Rest,1.05,-203.04,67.07,-18.54,6,5.55,8,565.5,12.82,14896.23,-424.25,1862.98
-6.49,8.48,-3.15,Medium,Europe,8.64,-238.98,116.38,-17.2,8,13.02,12,-1133.61,12.65,15742.27,-1084.01,184.2
-33.56,10.56,-0.57,Medium,Europe,0.39,-194.58,59.13,-26.7,8,14.7,6,2349.57,14.7,13317.86,-856.78,415.41
-35.2,3.2,-2.37,Low,Rest,3.24,-157.78,127.11,-7.22,14,15.69,10,-245.76,14.02,18498.64,-1077.28,0
3.66,10.38,-19.77,Very high,UK,1.35,-168.46,77.98,-20.52,8,17.52,18,2395.83,13.2,6036.58,-995.01,2386.99
24.71,7.42,-21.27,Low,UK,2.88,-168.28,147.15,-22.56,6,17.97,2,936.36,13.28,14922.39,-520.01,1673.54
6.63,6.54,-15.69,Medium,Rest,261.51,-183.94,69.07,-2.98,6,5.67,8,815.25,40.17,16323.31,-807.81,28.72
59.12,16.78,-10.29,Medium,Rest,1.74,-173.24,80.33,-3.28,14,15.06,14,206.49,14.27,11256.16,-984.54,1385.72
-0.41,10.58,14.61,Very high,Europe,0.03,-198.28,98.08,-14.1,18,10.44,12,1646.34,14.85,3258.56,-1084.32,421.37
-78.08,3.68,6.45,Very high,Rest,6.78,-190.06,136.78,-3.6,8,10.98,6,1284.66,7.78,19242.33,-709.88,3176.68
-61.38,7.5,-16.35,Very high,Rest,1.68,-349.7,66.53,-9.08,10,14.94,8,-1110.69,17.11,17551.23,-1313.28,0
-25.47,10.96,-0.06,High,UK,114.54,-158.32,102.96,-14.88,4,6.27,10,1381.17,12.51,10275.39,-810.68,1661.04
10.01,6.72,-12.78,Medium,Rest,3.66,-139.6,80.32,-14.64,8,4.92,2,703.62,14.35,1474.03,-597.37,0
-13.3,15.32,-6.72,High,UK,4.74,-136.98,100.75,-15.86,8,26.88,6,1412.25,13.37,11785.72,-564.38,2505.65
-56.65,1.28,-29.1,Very low,Rest,2.01,-199.24,102.71,-13.96,12,16.02,6,1142.04,15.83,24491.14,-651.44,4.3
-15.46,9.46,-28.71,Medium,Europe,0.06,-71.92,73.4,-12.6,6,8.79,4,547.92,14.44,16272.26,-705.84,106.55
-67.26,2.18,-9.6,High,Rest,27.45,-219.92,102.81,-20.34,6,15.9,8,1559.22,12.3,16130.64,-648.21,2814.09
-10.24,4.96,-22.47,Very low,UK,3.24,-245.62,82.99,-12.6,10,20.76,8,143.85,14.49,13152.46,-330.39,354.05
24.35,2.26,-1.77,Very low,USA,0.9,-253.32,152.63,-11.6,8,15.93,6,1035.99,13.05,11759.82,-403.78,2163.1
-4.45,2.6,-14.67,Medium,Rest,1635.99,-169.6,110.32,-25.88,12,7.02,2,1325.43,13.57,15567.02,-162.5,392.95
7.97,6.58,1.77,Low,UK,9.51,-196.76,79.24,-22.56,10,8.16,6,728.61,14.5,3315.6,-806.34,0
-38.59,4.16,-17.46,Medium,Rest,10.95,-184.86,74.43,-15.84,2,32.25,12,-120.96,11.05,15614.01,-537.43,3240.08
-78.76,23.84,-13.83,High,Rest,9.06,-173.44,71.22,-17.5,6,13.8,4,161.13,9.55,12691.63,-1001.41,2423.24
-63.41,6.04,-11.82,Medium,UK,0.27,44.04,4.7,-9.2,2,30.42,10,-1589.79,14.94,14350.48,-861.07,0
-57.43,27.46,-24.33,Low,Europe,0,-161.52,122.79,-16.06,4,7.05,4,175.2,14.42,30143.94,-1031.2,1068.12
-12.39,2.66,-3.75,Very high,Europe,65.28,-230.28,65.85,-23.6,6,6.24,12,626.94,23.64,7302.5,-876.56,110.45
-9.2,8.14,-18.12,Low,Rest,2.76,-134.06,82.42,-18.98,14,1.35,8,167.16,16.25,14672.89,-884.46,0
-26.04,5.2,7.77,Very high,USA,6.03,-127.14,85.03,-11.58,6,30.93,8,-161.52,13.61,9906.12,-298.61,2551.77
